Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.113564
1,1,0.112
1,2,0.128708
1,3,0.16861
1,4,0.119705
1,5,0.134315
1,6,0.120888
1,7,0.102043
1,8,0.074234
1,9,0.0239182
2,0,-0.0158691
2,1,-0.0284576
2,2,-0.0217056
2,3,-0.0300598
2,4,-0.0115967
2,5,0.0147247
2,6,0.0481415
2,7,0.0780106
2,8,0.0906372
2,9,0.148087
3,0,0.0979996
3,1,0.155067
3,2,0.0738144
3,3,0.036087
3,4,0.0534821
3,5,0.0220108
3,6,-0.0399017
3,7,-0.0796127
3,8,-0.0959015
3,9,-0.0664902
4,0,-0.0664902
4,1,-0.0428009
4,2,-0.0776672
4,3,-0.00476837
4,4,-0.017662
4,5,0.0110245
4,6,0.0347519
4,7,0.0549316
4,8,0.0322342
4,9,0.00423431
5,0,0.0189972
5,1,-0.115242
5,2,-0.0345612
5,3,-0.0748444
5,4,-0.144501
5,5,-0.101662
5,6,-0.131683
5,7,-0.118866
5,8,-0.0905991
5,9,-0.072403
6,0,-0.046463
6,1,-0.0196457
6,2,-0.00679016
6,3,-0.00976562
6,4,-0.0170135
6,5,-0.00896454
6,6,-0.0447083
6,7,-0.0660324
6,8,-0.0408936
6,9,-0.0996399
7,0,-0.143242
7,1,-0.157471
7,2,-0.159378
7,3,-0.17292
7,4,-0.128632
7,5,-0.08255
7,6,-0.0814819
7,7,-0.0395584
7,8,-0.00770569
7,9,0.0188065
8,0,-0.0114059
8,1,-0.0130463
8,2,-0.0203323
8,3,3.8147e-05
8,4,-0.00736237
8,5,-0.0354385
8,6,-0.123405
8,7,-0.139389
8,8,-0.147743
8,9,-0.114098
9,0,-0.150337
9,1,-0.0839996
9,2,-0.0489044
9,3,-0.0124359
9,4,-0.00423431
9,5,0.0570297
9,6,0.0597
9,7,0.0174713
9,8,-0.0225449
9,9,0.0444412
10,0,0.0272751
10,1,0.0456238
10,2,-0.00362396
10,3,-0.0689697
10,4,-0.0756836
10,5,-0.0693512
10,6,-0.0777817
10,7,-0.0226593
10,8,-0.0170898
10,9,-0.0275803
11,0,0.0508118
11,1,0.0730896
11,2,0.0882339
11,3,0.108719
11,4,0.101929
11,5,0.0830841
11,6,0.103493
11,7,0.0750351
11,8,0.0751114
11,9,0.0204086
12,0,-0.0276184
12,1,-0.0309753
12,2,-0.0559616
12,3,-0.04776
12,4,-0.00137329
12,5,0.0268173
12,6,0.0830078
12,7,0.0644684
12,8,0.138855
12,9,0.143661
13,0,0.104942
13,1,0.0982666
13,2,0.133858
13,3,0.0790024
13,4,0.126152
13,5,0.0942993
13,6,0.0537109
13,7,0.00465393
13,8,-0.0451279
13,9,-0.00160217
14,0,-0.0125885
14,1,-0.000152588
14,2,0.0543976
14,3,0.0809097
14,4,0.138168
14,5,0.146484
14,6,0.137711
14,7,0.145493
14,8,0.108566
14,9,0.108376
15,0,0.120811
15,1,0.114822
15,2,0.0818634
15,3,-0.0111389
15,4,-0.0183868
15,5,-0.0488663
15,6,-0.0288391
15,7,-0.0208664
15,8,0.0355148
15,9,0.0673294
16,0,0.11013
16,1,0.127144
16,2,0.100899
16,3,0.126648
16,4,0.0936127
16,5,0.0818253
16,6,0.108185
16,7,0.122108
16,8,0.117302
16,9,0.0231934
17,0,-0.0244904
17,1,-0.075531
17,2,-0.04673
17,3,-0.0527191
17,4,0.00564575
17,5,0.0400162
17,6,0.0396729
17,7,0.0720215
17,8,0.0572205
17,9,0.0434113
18,0,0.0806427
18,1,0.0511551
18,2,0.113907
18,3,0.0442505
18,4,0.0413513
18,5,0.0369644
18,6,-0.0456238
18,7,-0.0765991
18,8,-0.107803
18,9,-0.0815582
19,0,-0.0804901
19,1,-0.0510788
19,2,-0.0373077
19,3,-0.0154495
19,4,0.0137711
19,5,0.0451279
19,6,0.0667191
19,7,0.0246048
19,8,0.0371933
19,9,0.0320435
20,0,0.00896454
20,1,0.0302887
20,2,-0.0684738
20,3,-0.0815582
20,4,-0.127487
20,5,-0.122147
20,6,-0.111046
20,7,-0.0992584
20,8,-0.0484848
20,9,-0.0145721
21,0,-0.0245667
21,1,-0.026207
21,2,-0.00362396
21,3,0.00137329
21,4,0.0151443
21,5,0.0256729
21,6,0.0108719
21,7,-0.0159454
21,8,-0.0346375
21,9,-0.0875092
22,0,-0.136948
22,1,-0.145645
22,2,-0.147591
22,3,-0.1437
22,4,-0.109711
22,5,-0.118561
22,6,-0.0233078
22,7,-0.0367737
22,8,0.049324
22,9,0.00328064
23,0,-0.00255585
23,1,-0.0146484
23,2,0.0432205
23,3,-0.018959
23,4,0.013504
23,5,-0.0152969
23,6,-0.0360489
23,7,-0.113449
23,8,-0.142784
23,9,-0.127831
24,0,-0.111389
24,1,-0.0622559
24,2,-0.0432587
24,3,-0.0186539
24,4,0.0152588
24,5,0.0176239
24,6,0.0200272
24,7,0.0150299
24,8,0.0349808
24,9,0.0392532
25,0,0.0398636
25,1,0.0150681
25,2,-0.00576019
25,3,-0.0419998
25,4,-0.0787735
25,5,-0.101089
25,6,-0.0972366
25,7,-0.0693512
25,8,-0.0185013
25,9,-0.0138855
26,0,0.0461578
26,1,0.0503922
26,2,0.0576401
26,3,0.0681305
26,4,0.0532532
26,5,0.0609207
26,6,0.0701141
26,7,0.103226
26,8,0.00328064
26,9,0.0100327
27,0,-0.0592422
27,1,-0.0463867
27,2,-0.0836182
27,3,-0.0353622
27,4,-0.025444
27,5,0.0617218
27,6,0.0671005
27,7,0.100403
27,8,0.11158
27,9,0.128403
28,0,0.139542
28,1,0.121689
28,2,0.0842285
28,3,0.090065
28,4,0.0987244
28,5,0.0831985
28,6,0.0213242
28,7,-0.0200653
28,8,-0.0292969
28,9,-0.0286102
29,0,-0.00694275
29,1,0.020752
29,2,0.0550842
29,3,0.0796509
29,4,0.116844
29,5,0.126343
29,6,0.120506
29,7,0.0883484
29,8,0.115738
29,9,0.135193
30,0,0.114632
30,1,0.102463
30,2,0.0453949
30,3,0.00862122
30,4,-0.0374603
30,5,-0.0175476
30,6,-0.00907898
30,7,0.00450134
30,8,0.024147
30,9,0.0297165
31,0,0.066452
31,1,0.0616837
31,2,0.124168
31,3,0.132675
31,4,0.100899
31,5,0.0818253
31,6,0.0747681
31,7,0.0920105
31,8,0.0606918
31,9,0.0227356
32,0,-0.0338364
32,1,-0.061264
32,2,-0.0395584
32,3,-0.0585556
32,4,-0.0318909
32,5,0.00846863
32,6,0.0200272
32,7,0.0664902
32,8,0.112114
32,9,0.107918
33,0,0.0498581
33,1,0.0261688
33,2,0.0517273
33,3,0.0403595
33,4,0.0496292
33,5,0.0183105
33,6,-0.0239182
33,7,-0.0779343
33,8,-0.0948715
33,9,-0.0733948
34,0,-0.0848007
34,1,-0.0753784
34,2,-0.0243378
34,3,0.0247955
34,4,0.0312805
34,5,0.0253296
34,6,0.044632
34,7,0.00938416
34,8,0.00545502
34,9,0.0168991
35,0,0.0291061
35,1,-0.00724792
35,2,-0.0573349
35,3,-0.0709534
35,4,-0.108643
35,5,-0.120773
35,6,-0.148582
35,7,-0.11795
35,8,-0.0591278
35,9,-0.0392914
36,0,-0.0232315
36,1,0.0162125
36,2,0.00358582
36,3,0.00442505
36,4,-0.0138855
36,5,0.0221634
36,6,0.00667572
36,7,-0.00911713
36,8,-0.0467682
36,9,-0.0827026
37,0,-0.114365
37,1,-0.106697
37,2,-0.139465
37,3,-0.122948
37,4,-0.0865173
37,5,-0.0695419
37,6,-0.0245667
37,7,0.0465775
37,8,0.0310135
37,9,0.0337601
38,0,0.0218582
38,1,-0.00759125
38,2,0.00816345
38,3,0.0306702
38,4,0.0138855
38,5,-0.0133514
38,6,-0.0763702
38,7,-0.0909042
38,8,-0.129051
38,9,-0.0962448
