Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.0530624
1,1,0.0223541
1,2,-0.0382996
1,3,-0.0751495
1,4,-0.0841141
1,5,-0.111961
1,6,-0.0575638
1,7,-0.0404358
1,8,0.0322723
1,9,0.0400162
2,0,0.0659561
2,1,0.0734329
2,2,0.0775146
2,3,0.0981522
2,4,0.0979233
2,5,0.0845337
2,6,0.0653076
2,7,0.0694656
2,8,0.0429535
2,9,-0.0150299
3,0,-0.0385666
3,1,-0.045929
3,2,-0.0540924
3,3,-0.0686264
3,4,-0.0110626
3,5,0.0407028
3,6,0.0668716
3,7,0.0787354
3,8,0.126991
3,9,0.100174
4,0,0.0938797
4,1,0.0666428
4,2,0.100021
4,3,0.0691605
4,4,0.0741577
4,5,0.0263214
4,6,-0.0305176
4,7,-0.0535965
4,8,-0.0403595
4,9,-0.0374603
5,0,-0.01091
5,1,0.0149918
5,2,0.0167847
5,3,0.0667572
5,4,0.0880051
5,5,0.0989532
5,6,0.109673
5,7,0.180054
5,8,0.100288
5,9,0.0605392
6,0,0.0684738
6,1,0.0493622
6,2,-0.00892639
6,3,-0.0782394
6,4,-0.0720978
6,5,-0.0279999
6,6,-0.046463
6,7,-0.0146866
6,8,0.00980377
6,9,0.0497055
7,0,0.0500488
7,1,0.0925827
7,2,0.075264
7,3,0.0743103
7,4,0.0688934
7,5,0.0524139
7,6,0.0650406
7,7,0.0533295
7,8,0.00617981
7,9,-0.0289154
8,0,-0.0627136
8,1,-0.107422
8,2,-0.0774002
8,3,-0.0788879
8,4,-0.051384
8,5,0.00530243
8,6,0.0251007
8,7,0.0360107
8,8,0.0634003
8,9,0.0431061
9,0,0.0236893
9,1,-0.00286102
9,2,0.00823975
9,3,0.0125885
9,4,0.0650024
9,5,-0.0652313
9,6,-0.095253
9,7,-0.132294
9,8,-0.137863
9,9,-0.159149
10,0,-0.0819397
10,1,-0.0702286
10,2,-0.047226
10,3,-0.0275803
10,4,0.00240326
10,5,0.018959
10,6,0.0273132
10,7,0.0212479
10,8,-0.0380707
10,9,-0.0220871
11,0,-0.0100708
11,1,-0.0640869
11,2,-0.144768
11,3,-0.142441
11,4,-0.174522
11,5,-0.111008
11,6,-0.158195
11,7,-0.136757
11,8,-0.0578308
11,9,-0.0373459
12,0,0.0328827
12,1,-0.0286484
12,2,0.0170135
12,3,0.00423431
12,4,0.0069809
12,5,0.00225067
12,6,0.0138092
12,7,-0.0401306
12,8,-0.0645828
12,9,-0.0895691
13,0,-0.156326
13,1,-0.133591
13,2,-0.17868
13,3,-0.140076
13,4,-0.0640106
13,5,-0.0726318
13,6,-0.0474167
13,7,0.0165558
13,8,0.00156403
13,9,0.0075531
14,0,0.0230026
14,1,0.00694275
14,2,0.0398254
14,3,-0.0075531
14,4,-0.043869
14,5,-0.030632
14,6,-0.0793839
14,7,-0.127754
14,8,-0.0819778
14,9,-0.146523
15,0,-0.106049
15,1,-0.0289154
15,2,-0.00804901
15,3,0.0422287
15,4,0.0758362
15,5,0.050087
15,6,0.0592422
15,7,0.0745392
15,8,0.098114
15,9,0.105476
16,0,0.0461578
16,1,0.0145721
16,2,-0.0191879
16,3,-0.040741
16,4,-0.0756073
16,5,-0.0577164
16,6,-0.0610733
16,7,-0.0138474
16,8,0.0156021
16,9,0.0389862
17,0,0.0399017
17,1,0.0945663
17,2,0.0901413
17,3,0.0904846
17,4,0.0776672
17,5,0.0794983
17,6,0.115471
17,7,0.069809
17,8,0.0641251
17,9,0.0063324
18,0,-0.0391388
18,1,-0.0548172
18,2,-0.0169373
18,3,-0.0295639
18,4,0.037384
18,5,0.0704193
18,6,0.0627899
18,7,0.101204
18,8,0.131989
18,9,0.100746
19,0,0.109062
19,1,0.105247
19,2,0.0917435
19,3,0.0812149
19,4,0.100212
19,5,0.00869751
19,6,0.0314331
19,7,-0.0161743
19,8,-0.0352478
19,9,-0.0491333
20,0,-0.00694275
20,1,0.0263596
20,2,0.0559616
20,3,0.0823212
20,4,0.109863
20,5,0.109024
20,6,0.097847
20,7,0.0995255
20,8,0.125694
20,9,0.106888
21,0,0.109901
21,1,0.0548172
21,2,-0.0173187
21,3,-0.0487518
21,4,-0.0494003
21,5,-0.0433731
21,6,-0.00965118
21,7,-0.0209808
21,8,0.0151443
21,9,0.0322342
22,0,0.0818253
22,1,0.0927353
22,2,0.0823975
22,3,0.0787354
22,4,0.0584412
22,5,0.0703049
22,6,0.0837326
22,7,0.0730896
22,8,0.00682831
22,9,-0.0256729
23,0,-0.0716019
23,1,-0.0971603
23,2,-0.0527191
23,3,-0.0686264
23,4,-0.0376129
23,5,0.0119781
23,6,0.0050354
23,7,0.0540924
23,8,0.0531387
23,9,0.0412369
24,0,0.0336075
24,1,-0.00156403
24,2,0.02285
24,3,0.0504684
24,4,0.00114441
24,5,-0.0443649
24,6,-0.0978088
24,7,-0.0831604
24,8,-0.101166
24,9,-0.110397
25,0,-0.0820541
25,1,-0.0735092
25,2,-0.0415802
25,3,0.0193024
25,4,0.0267792
25,5,0.0161743
25,6,0.020256
25,7,0.0037384
25,8,0.0234985
25,9,-0.0102997
26,0,-0.00717163
26,1,-0.0554657
26,2,-0.0884628
26,3,-0.118408
26,4,-0.15892
26,5,-0.158272
26,6,-0.147057
26,7,-0.102654
26,8,-0.0479126
26,9,-0.0684357
27,0,-0.031395
27,1,-0.0069046
27,2,-0.00591278
27,3,0.0208282
27,4,-0.00591278
27,5,-0.0304031
27,6,-0.0329971
27,7,-0.0263977
27,8,-0.0481415
27,9,-0.0859451
28,0,-0.206451
28,1,-0.174294
28,2,-0.157967
28,3,-0.105057
28,4,-0.0702286
28,5,-0.102615
28,6,-0.077095
28,7,0.00667572
28,8,0.00598907
28,9,0.0418854
29,0,-0.0414658
29,1,-0.0548553
29,2,-0.00518799
29,3,0.00579834
29,4,-0.017128
29,5,-0.102577
29,6,-0.132065
29,7,-0.13485
29,8,-0.0983429
29,9,-0.115128
30,0,-0.111275
30,1,-0.0923538
30,2,-0.0370026
30,3,-0.0320816
30,4,0.014534
30,5,-0.0101471
30,6,0.0205994
30,7,0.032692
30,8,0.0445938
30,9,-0.0147247
31,0,-0.0208282
31,1,-0.0150299
31,2,-0.06073
31,3,-0.0668716
31,4,-0.121994
31,5,-0.121384
31,6,-0.0886536
31,7,-0.0325012
31,8,-0.0195312
31,9,-0.010643
32,0,0.0318909
32,1,0.0330734
32,2,0.070343
32,3,0.0442505
32,4,0.0423431
32,5,0.0610733
32,6,0.0656891
32,7,0.051384
32,8,-0.00225067
32,9,-0.0305939
33,0,-0.0801086
33,1,-0.0962067
33,2,-0.0708389
33,3,-0.0485229
33,4,-0.0191879
33,5,0.0178909
33,6,0.0167465
33,7,0.0752258
33,8,0.0776672
33,9,0.0763321
34,0,0.0957108
34,1,0.0983047
34,2,0.0802994
34,3,0.0740433
34,4,0.0638962
34,5,0.0149536
34,6,-0.00835419
34,7,-0.00545502
34,8,-0.0626373
34,9,-0.0318146
35,0,0.0115967
35,1,0.0519562
35,2,0.010643
35,3,0.0831604
35,4,0.136871
35,5,0.102844
35,6,0.160828
35,7,0.0839615
35,8,0.116997
35,9,0.13485
36,0,0.113754
36,1,0.0354385
36,2,0.0241089
36,3,-0.0241852
36,4,-0.0542068
36,5,-0.00595093
36,6,-0.0350189
36,7,0.0233078
36,8,0.0716782
36,9,0.0640106
37,0,0.0894928
37,1,0.109215
37,2,0.146866
37,3,0.122643
37,4,0.114708
37,5,0.0869751
37,6,0.0917816
37,7,0.0855255
37,8,0.0735855
37,9,0.00362396
38,0,-0.0680542
38,1,-0.047226
38,2,-0.0309753
38,3,0.013237
38,4,0.0180817
38,5,0.0315094
38,6,0.0714874
38,7,0.115814
38,8,0.128479
38,9,0.116615
39,0,0.0621033
39,1,0.0737
39,2,0.0881195
39,3,0.0611115
39,4,0.0740051
39,5,0.00511169
39,6,-0.0240707
39,7,-0.0499725
39,8,-0.0637054
39,9,-0.0646973
40,0,-0.000991821
40,1,-0.00988007
40,2,0.00137329
40,3,0.0415421
40,4,0.0512695
40,5,0.0629425
40,6,0.0693512
40,7,0.0669479
40,8,0.0679779
40,9,0.0698853
41,0,0.0320816
41,1,-0.0131607
41,2,-0.0540924
41,3,-0.0942612
41,4,-0.100479
41,5,-0.104485
41,6,-0.0983429
41,7,-0.0666428
41,8,-0.0937653
41,9,-0.0418472
42,0,-0.00221252
42,1,0.0273514
42,2,0.0133896
42,3,0.0186539
42,4,0.0101852
42,5,-0.00854492
42,6,-0.00167847
42,7,0.00293732
42,8,-0.056572
42,9,-0.088501
43,0,-0.164185
43,1,-0.167007
43,2,-0.167046
43,3,-0.11795
43,4,-0.0909805
43,5,-0.0412369
43,6,-0.0558853
43,7,-0.01194
43,8,0.00473022
43,9,-0.0050354
44,0,-0.0605011
44,1,-0.00999451
44,2,-0.0774384
44,3,-0.0746918
44,4,-0.0654221
44,5,-0.0975418
44,6,-0.1688
44,7,-0.155678
44,8,-0.226593
44,9,-0.179634
45,0,-0.148315
45,1,-0.0832748
45,2,-0.0893021
45,3,-0.0183105
45,4,-0.0602341
45,5,-0.0102234
45,6,-0.0050354
45,7,0.028038
45,8,-0.0224686
45,9,-0.0157928
46,0,-0.0235367
46,1,-0.0700378
46,2,-0.129852
46,3,-0.16571
46,4,-0.149307
46,5,-0.164413
46,6,-0.139236
46,7,-0.095253
46,8,-0.0797653
46,9,-0.0562668
47,0,-0.0182343
47,1,0.0354767
47,2,-0.00720978
47,3,0.00102997
47,4,-0.00804901
47,5,0.0031662
47,6,-0.0253296
47,7,0.013504
47,8,-0.00389099
47,9,-0.0944519
48,0,-0.133781
48,1,-0.156364
48,2,-0.14061
48,3,-0.0921631
48,4,-0.0554657
48,5,0.0019455
48,6,-0.0170517
48,7,0.0473404
48,8,0.0411987
48,9,0.0603485
49,0,0.0444794
49,1,0.0331116
49,2,0.0178909
49,3,0.0511169
49,4,0.0440216
49,5,-0.0191116
49,6,-0.0247574
49,7,-0.09552
49,8,-0.0774384
49,9,-0.0605392
50,0,-0.0300598
50,1,0.0180054
50,2,0.00343323
50,3,0.0676346
50,4,0.101662
50,5,0.116081
50,6,0.0704956
50,7,0.105629
50,8,0.095253
50,9,0.106506
51,0,0.093689
51,1,0.0614166
51,2,-0.0114441
51,3,-0.0394821
51,4,-0.0554657
51,5,-0.0109863
51,6,-0.0117111
51,7,0.0494003
51,8,0.0734329
51,9,0.0778961
52,0,0.116463
52,1,0.113602
52,2,0.150146
52,3,0.143051
52,4,0.126877
52,5,0.129089
52,6,0.120926
52,7,0.0811768
52,8,0.0630188
52,9,0.042305
53,0,-0.00175476
53,1,-0.0185394
53,2,-0.0152588
53,3,-0.0106812
53,4,0.0427246
53,5,0.0588608
53,6,0.118179
53,7,0.145721
53,8,0.145721
53,9,0.124359
54,0,0.125465
54,1,0.114021
54,2,0.0989914
54,3,0.116501
54,4,0.0845337
54,5,0.0588989
54,6,-0.0171661
54,7,-0.0299072
54,8,-0.0528717
54,9,-0.0116348
55,0,0.0144196
55,1,0.0485992
55,2,0.0458145
55,3,0.0910187
55,4,0.0855637
55,5,0.120964
55,6,0.101852
55,7,0.103531
55,8,0.093689
55,9,0.0701523
56,0,0.0489807
56,1,0.0353241
56,2,-0.0163651
56,3,-0.0498962
56,4,-0.0815201
56,5,-0.0664139
56,6,-0.057373
56,7,-0.014267
56,8,0.00648499
56,9,0.0100327
57,0,0.0563431
57,1,0.0488663
57,2,0.0627899
57,3,0.0719452
57,4,0.0634384
57,5,0.0667953
57,6,0.0586319
57,7,0.0349808
57,8,0.00694275
57,9,-0.0867844
58,0,-0.134125
58,1,-0.129013
58,2,-0.129967
58,3,-0.106888
58,4,-0.101051
58,5,-0.0529099
58,6,-0.037117
58,7,0.00701904
58,8,0.0219345
58,9,0.0286102
59,0,-0.0369644
59,1,0.0025177
59,2,-0.0154877
59,3,-0.0188446
59,4,-0.0476456
59,5,-0.0806808
59,6,-0.127716
59,7,-0.180435
59,8,-0.162468
59,9,-0.153198
60,0,-0.117416
60,1,-0.100441
60,2,-0.0912476
60,3,-0.0617599
60,4,-0.00171661
60,5,-0.0225067
60,6,-0.0188828
60,7,-0.0370026
60,8,-0.0432587
60,9,-0.0364304
61,0,-0.0640488
61,1,-0.0541687
61,2,-0.102921
61,3,-0.165939
61,4,-0.180893
61,5,-0.182228
61,6,-0.16037
61,7,-0.135651
61,8,-0.0739288
61,9,-0.0794983
62,0,-0.0577545
62,1,-0.0147629
62,2,-0.0411987
62,3,-0.00358582
62,4,-0.0261688
62,5,-0.0502777
62,6,-0.0416565
62,7,-0.00331879
62,8,-0.0770569
62,9,-0.105743
63,0,-0.164261
63,1,-0.203629
63,2,-0.140724
63,3,-0.131187
63,4,-0.0825882
63,5,-0.0562286
63,6,-0.0394821
63,7,0.00377655
63,8,-0.00297546
63,9,0.0341797
64,0,0.0136185
64,1,0.00244141
64,2,-0.0363922
64,3,0.00507355
64,4,-0.0264359
64,5,-0.062294
64,6,-0.087204
64,7,-0.102692
64,8,-0.113182
64,9,-0.105896
65,0,-0.0783539
65,1,-0.0571442
65,2,-0.0218201
65,3,0.00499725
65,4,0.079422
65,5,0.0519943
65,6,0.0737
65,7,0.0664139
65,8,0.0598526
65,9,0.0541306
66,0,0.0627899
66,1,0.0310516
66,2,-0.0111771
66,3,-0.0483322
66,4,-0.0815201
66,5,-0.0562668
66,6,-0.0348663
66,7,0.0206375
66,8,0.0350952
66,9,0.0720596
67,0,0.0764465
67,1,0.0820541
67,2,0.0973511
67,3,0.116043
67,4,0.116463
67,5,0.131836
67,6,0.116119
67,7,0.0918579
67,8,0.0144958
67,9,0.0134659
68,0,-0.0380325
68,1,-0.041275
68,2,-0.0241852
68,3,0.0122452
68,4,0.0276566
68,5,0.0484467
68,6,0.0940323
68,7,0.0988388
68,8,0.152435
68,9,0.1371
69,0,0.104027
69,1,0.079422
69,2,0.103378
69,3,0.107193
69,4,0.091629
69,5,0.0459671
69,6,0.000991821
69,7,-0.0777054
69,8,-0.0202179
69,9,-0.0163269
70,0,0.0117493
70,1,0.0325394
70,2,0.0826263
70,3,0.0836945
70,4,0.0643158
70,5,0.121078
70,6,0.118332
70,7,0.0960922
70,8,0.107651
70,9,0.0894547
71,0,0.0669479
71,1,0.0562286
71,2,-0.00778198
71,3,-0.0466156
71,4,-0.0331879
71,5,-0.0780106
71,6,-0.0236511
71,7,-0.0172806
71,8,0.0226212
71,9,0.053215
72,0,0.0683212
72,1,0.0851059
72,2,0.0902939
72,3,0.0603485
72,4,0.0667572
72,5,0.0628662
72,6,0.0434494
72,7,0.0535583
72,8,0.00137329
72,9,-0.0407028
73,0,-0.111771
73,1,-0.111771
73,2,-0.0988007
73,3,-0.0866318
73,4,-0.0597763
73,5,0.00595093
73,6,-0.000953674
73,7,0.0385284
73,8,0.0364685
73,9,0.0458908
74,0,0.0196075
74,1,0.0295639
74,2,0.0244904
74,3,0.0344467
74,4,-0.0217438
74,5,-0.0978088
74,6,-0.12207
74,7,-0.106659
74,8,-0.158348
74,9,-0.114861
75,0,-0.0949478
75,1,-0.075264
75,2,-0.0537109
75,3,-0.000839233
75,4,0.0353241
75,5,-0.0247955
75,6,-0.0124359
75,7,-0.0239563
75,8,0.00263214
75,9,-0.016861
76,0,-0.0444794
76,1,-0.0963593
76,2,-0.120926
76,3,-0.16098
76,4,-0.180893
76,5,-0.127716
76,6,-0.142555
76,7,-0.0935364
76,8,-0.0798798
76,9,-0.0411224
77,0,-0.0490189
77,1,-0.0272369
77,2,-0.00415802
77,3,-0.00865936
77,4,-0.022583
77,5,-0.0740814
77,6,0.00679016
77,7,-0.0131226
77,8,-0.09552
77,9,-0.1408
78,0,-0.150146
78,1,-0.160027
78,2,-0.163002
78,3,-0.124664
78,4,-0.100365
78,5,-0.0629807
78,6,-0.0265884
78,7,0.010643
78,8,0.0167084
78,9,0.0258255
79,0,0.0111771
79,1,-0.0012207
79,2,-0.00431061
79,3,-0.0217819
79,4,-0.0082016
79,5,-0.0632477
79,6,-0.0947189
79,7,-0.114746
79,8,-0.100403
79,9,-0.113411
80,0,-0.100555
80,1,-0.0522995
80,2,-0.00488281
80,3,-0.016098
80,4,0.0372696
80,5,0.0550079
80,6,0.0551224
80,7,0.0466537
80,8,0.0406647
80,9,0.0458527
81,0,0.0315094
81,1,-0.0149536
81,2,-0.0340271
81,3,-0.0559998
81,4,-0.0749969
81,5,-0.119133
81,6,-0.0533295
81,7,-0.0113678
81,8,0.00965118
81,9,0.0279617
82,0,0.0364685
82,1,0.0703049
82,2,0.093956
82,3,0.0681305
82,4,0.0276566
82,5,0.0761414
82,6,0.0738144
82,7,0.0498199
82,8,0.0337601
82,9,-0.0019455
83,0,-0.0331497
83,1,-0.0400543
83,2,-0.0677109
83,3,-0.0275421
83,4,0.0438309
83,5,0.0767517
83,6,0.0193024
83,7,0.0758743
83,8,0.0941849
83,9,0.127144
84,0,0.110664
84,1,0.0141144
84,2,0.0857544
84,3,0.0798035
84,4,0.0780487
84,5,0.0327301
84,6,-0.0245285
84,7,-0.0262451
84,8,-0.0919724
84,9,-0.0244522
85,0,0.0322723
85,1,-0.00953674
85,2,0.0387192
85,3,0.089798
85,4,0.0641632
85,5,0.0894165
85,6,0.0883865
85,7,0.0954819
85,8,0.102539
85,9,0.0865936
86,0,0.0648499
86,1,0.0643539
86,2,-0.00141144
86,3,-0.0384521
86,4,-0.0346375
86,5,-0.051918
86,6,-0.0309753
86,7,-0.00427246
86,8,0.0461197
