Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.097847
1,1,-0.00999451
1,2,-0.0323868
1,3,-0.0678253
1,4,-0.0947571
1,5,-0.128059
1,6,-0.139771
1,7,-0.115395
1,8,-0.0977325
1,9,-0.0813675
2,0,-0.0683594
2,1,-0.0658798
2,2,-0.00209808
2,3,0.00747681
2,4,0.0239182
2,5,-0.0151443
2,6,-0.00614166
2,7,-0.0775146
2,8,-0.000762939
2,9,-0.0460815
3,0,-0.0847626
3,1,-0.138969
3,2,-0.0883484
3,3,-0.147095
3,4,-0.135193
3,5,-0.10746
3,6,-0.0687027
3,7,-0.0243378
3,8,-0.00274658
3,9,0.0194931
4,0,0.0149155
4,1,0.00213623
4,2,-0.00961304
4,3,-0.010376
4,4,0.00980377
4,5,-0.00427246
4,6,0.0134277
4,7,-0.106888
4,8,-0.124779
4,9,-0.136375
5,0,-0.140572
5,1,-0.128555
5,2,-0.0782394
5,3,-0.00495911
5,4,-0.00556946
5,5,0.0382614
5,6,0.0196457
5,7,0.0287628
5,8,0.0535965
5,9,0.0260162
6,0,0.0540161
6,1,0.0153351
6,2,0.00709534
6,3,-0.0855255
6,4,-0.060997
6,5,-0.0754547
6,6,-0.104256
6,7,-0.118523
6,8,-0.0831985
6,9,-0.0352478
7,0,-0.00526428
7,1,0.0256729
7,2,0.044136
7,3,0.0597382
7,4,0.0337601
7,5,0.0654602
7,6,0.0605774
7,7,0.0485992
7,8,0.0510406
7,9,0.0481796
8,0,-0.0253677
8,1,-0.0502396
8,2,-0.0907898
8,3,-0.0731659
8,4,-0.0504684
8,5,-0.0188065
8,6,0.00686646
8,7,0.0595856
8,8,0.0585175
8,9,0.0870895
9,0,0.0788498
9,1,0.0716782
9,2,0.0550842
9,3,0.0497818
9,4,0.0817108
9,5,0.0457001
9,6,0.019989
9,7,-0.0144577
9,8,-0.0553131
9,9,-0.0512695
10,0,-0.0593185
10,1,-0.0356293
10,2,-0.0180054
10,3,0.0291824
10,4,0.0756073
10,5,0.0179291
10,6,0.0904083
10,7,0.0965881
10,8,0.0864029
10,9,0.0791931
11,0,0.0563049
11,1,0.0322342
11,2,0.0801468
11,3,0.0204468
11,4,-0.0276947
11,5,-0.0730515
11,6,-0.0684357
11,7,-0.0567627
11,8,-0.0038147
11,9,0.0118637
12,0,0.0214386
12,1,0.0589371
12,2,0.085907
12,3,0.0784683
12,4,0.0844193
12,5,0.0636673
12,6,0.0794601
12,7,0.0711441
12,8,0.0678253
12,9,0.0598145
13,0,0.0393677
13,1,-0.055542
13,2,-0.0754166
13,3,-0.0763702
13,4,-0.124245
13,5,-0.0190353
13,6,-0.0159073
13,7,0.0105667
13,8,0.0698853
13,9,0.0754547
14,0,0.0773239
14,1,0.0694275
14,2,0.072937
14,3,0.0542831
14,4,0.0297165
14,5,0.0401306
14,6,0.0275803
14,7,-0.0518799
