Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.0699997
1,1,0.0617218
1,2,-0.0424576
1,3,0.0631714
1,4,-0.0177002
1,5,-0.0165939
1,6,-0.0822449
1,7,-0.133934
1,8,-0.113564
1,9,-0.0770187
2,0,-0.00972748
2,1,-0.0260162
2,2,-0.0330734
2,3,0.0062561
2,4,0.0178528
2,5,0.0397491
2,6,0.0187302
2,7,0.0154114
2,8,0.0250244
2,9,0.078392
3,0,-0.000114441
3,1,-0.0354767
3,2,-0.0904083
3,3,-0.139465
3,4,-0.128021
3,5,-0.111122
3,6,-0.0867462
3,7,-0.0939941
3,8,-0.0695801
3,9,-0.042305
4,0,0.00621796
4,1,-0.00534058
4,2,0.0273132
4,3,0.0612259
4,4,0.0180054
4,5,-0.0063324
4,6,-0.0203323
4,7,-0.0299072
4,8,-0.0670624
4,9,-0.102997
5,0,-0.091362
5,1,-0.133247
5,2,-0.127258
5,3,-0.119171
5,4,-0.0849533
5,5,-0.0862122
5,6,-0.0164795
5,7,-0.00442505
5,8,-0.0398636
5,9,0.0177002
6,0,-0.00564575
6,1,0.033989
6,2,-0.00923157
6,3,-0.0309753
6,4,-0.0317001
6,5,-0.0345612
6,6,-0.154915
6,7,-0.119705
6,8,-0.151634
6,9,-0.137177
7,0,-0.0933456
7,1,-0.0412369
7,2,-0.00740051
7,3,0.0174713
7,4,-0.0130463
7,5,0.0165558
7,6,-0.00835419
7,7,0.0326538
7,8,0.00732422
7,9,0.0114441
8,0,0.0229645
8,1,-0.0637054
8,2,-0.0948715
8,3,-0.110779
8,4,-0.11776
8,5,-0.108566
8,6,-0.0808334
8,7,-0.0359726
8,8,-0.0420761
8,9,-0.0159073
9,0,0.0352478
9,1,0.0216675
9,2,0.0267792
9,3,0.0325012
9,4,0.0162888
9,5,0.0269699
9,6,0.0434113
9,7,0.047493
9,8,0.0149155
9,9,-0.0374985
10,0,-0.0915146
10,1,-0.117416
10,2,-0.089798
10,3,-0.0403976
10,4,-0.0194931
10,5,0.0242996
10,6,0.0327301
10,7,0.0871658
10,8,0.109825
10,9,0.0993347
11,0,0.0824356
11,1,0.0764465
11,2,0.0500107
11,3,0.0509644
11,4,0.100632
11,5,0.00965118
11,6,-0.0278854
11,7,-0.0424957
11,8,-0.0617599
11,9,-0.0428009
12,0,-0.031395
12,1,0.0320816
12,2,0.0322723
12,3,0.0565338
12,4,0.104485
12,5,0.0895691
12,6,0.0232697
12,7,0.102768
12,8,0.100822
12,9,0.0501633
13,0,0.0732422
13,1,0.0376511
13,2,-0.0444412
13,3,-0.0297928
13,4,-0.0667191
13,5,-0.0746536
13,6,-0.0656509
13,7,0.00732422
13,8,0.0205994
13,9,0.0432587
14,0,0.0759125
14,1,0.0925827
14,2,0.0421524
14,3,0.0673294
14,4,0.0357056
14,5,0.080986
14,6,0.0917816
14,7,0.0419235
14,8,-0.00724792
14,9,-0.0458145
15,0,-0.0659943
15,1,-0.0757599
15,2,-0.118484
15,3,-0.044899
15,4,-0.0111389
15,5,-0.00209808
15,6,0.0192642
15,7,0.0482941
15,8,0.0888443
15,9,0.088501
16,0,0.0547028
16,1,0.0303268
16,2,0.00751495
16,3,0.0223923
16,4,-0.00457764
16,5,-0.0648499
16,6,-0.0876236
16,7,-0.117302
16,8,-0.0878143
16,9,-0.153885
17,0,-0.0923157
17,1,-0.062294
17,2,-0.0493622
17,3,-0.00938416
17,4,-0.052948
17,5,0.0270844
17,6,0.0146103
17,7,0.00411987
17,8,0.00221252
17,9,0.025177
18,0,0.0120544
18,1,-0.0294876
18,2,-0.0606918
18,3,-0.162315
18,4,-0.187302
18,5,-0.165482
18,6,-0.174332
18,7,-0.0532913
18,8,-0.10498
18,9,-0.000267029
19,0,-0.0380707
19,1,0.0194931
19,2,0.0309753
19,3,0.00434875
19,4,-0.0253677
19,5,0.0114822
19,6,-0.0498199
19,7,-0.0419998
