Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
2175,0,-0.0691986
2175,1,-0.0406647
2175,2,-0.0229645
2175,3,-0.0135803
2175,4,0.0363922
2175,5,0.0369263
2175,6,-0.00431061
2175,7,-0.0094223
2175,8,0.0120544
2175,9,0.0466537
2176,0,0.0038147
2176,1,-0.0186539
2176,2,-0.0675964
2176,3,-0.139084
2176,4,-0.132866
2176,5,-0.128593
2176,6,-0.129662
2176,7,-0.0976944
2176,8,-0.0608444
2176,9,-0.032959
2177,0,-0.0347519
2177,1,0.0304031
2177,2,0.0167084
2177,3,-0.0309372
2177,4,-0.00415802
2177,5,-0.0600433
2177,6,-0.0244141
2177,7,-0.00823975
2177,8,-0.0718307
2177,9,-0.0701523
2178,0,-0.13504
2178,1,-0.104828
2178,2,-0.14267
2178,3,-0.118217
2178,4,-0.0817108
2178,5,-0.051651
2178,6,-0.0236511
2178,7,-0.00137329
2178,8,0.0107193
2178,9,0.00984192
2179,0,0.0177765
2179,1,0.00968933
2179,2,-0.00823975
2179,3,-0.0212097
2179,4,-0.0118637
2179,5,-0.0738907
2179,6,-0.123024
2179,7,-0.12413
2179,8,-0.140228
2179,9,-0.133514
2180,0,-0.0923157
2180,1,-0.0488281
2180,2,-0.0258255
2180,3,-0.0141525
2180,4,0.0315857
2180,5,0.0151062
2180,6,0.0481415
2180,7,0.0117111
2180,8,0.0293732
2180,9,0.02285
2181,0,0.031662
2181,1,-0.0127411
2181,2,-0.0529099
2181,3,-0.0980377
2181,4,-0.0952911
2181,5,-0.0958252
2181,6,-0.0583649
2181,7,-0.0331497
2181,8,-0.0315857
2181,9,0.025177
2182,0,0.0442123
2182,1,0.0580215
2182,2,0.0712967
2182,3,0.0927734
2182,4,0.0776672
2182,5,0.0443268
2182,6,0.0445938
2182,7,0.0563812
2182,8,0.0161743
2182,9,-0.0087738
2183,0,-0.0705719
2183,1,-0.0580215
2183,2,-0.050621
2183,3,-0.0495911
2183,4,-0.00434875
2183,5,0.0246429
2183,6,0.0191498
2183,7,0.0819016
2183,8,0.100632
2183,9,0.0958633
2184,0,0.118256
2184,1,0.108871
2184,2,0.0826645
2184,3,0.0673676
2184,4,0.0763321
2184,5,-0.0226974
2184,6,-0.0357437
2184,7,-0.0296402
2184,8,-0.0501633
2184,9,-0.0753021
2185,0,-0.0157928
2185,1,0.00564575
2185,2,0.0311661
2185,3,0.0754166
2185,4,0.0751877
2185,5,0.120316
2185,6,0.0935745
2185,7,0.104904
2185,8,0.096283
2185,9,0.0898361
2186,0,0.0628662
2186,1,0.0585938
2186,2,-0.00957489
2186,3,-0.035553
2186,4,-0.0647354
2186,5,-0.0705338
2186,6,-0.0352859
2186,7,0.00495911
2186,8,0.0510025
2186,9,0.050087
2187,0,0.0605774
2187,1,0.0845337
2187,2,0.0930405
2187,3,0.0867081
2187,4,0.0757599
2187,5,0.104218
2187,6,0.0774384
2187,7,0.0809479
2187,8,0.00431061
2187,9,-0.0588226
2188,0,-0.0859451
2188,1,-0.0775528
2188,2,-0.0678635
2188,3,-0.046196
2188,4,-0.0254822
2188,5,0.0255966
2188,6,0.0139618
2188,7,0.0481033
2188,8,0.0918579
2188,9,0.0833511
2189,0,0.0695801
2189,1,0.0355148
2189,2,0.0444031
2189,3,0.0473022
2189,4,0.0242996
2189,5,-0.0387192
2189,6,-0.0759506
2189,7,-0.093956
2189,8,-0.106964
2189,9,-0.117416
2190,0,-0.103989
2190,1,-0.0611115
2190,2,-0.0393295
2190,3,-0.00144958
2190,4,0.0212479
2190,5,0.0613403
2190,6,0.0520706
2190,7,0.0269318
2190,8,0.051384
2190,9,-0.00087738
2191,0,-0.00774384
2191,1,-0.0320816
2191,2,-0.0637054
2191,3,-0.120964
2191,4,-0.148277
2191,5,-0.12352
2191,6,-0.127869
2191,7,-0.0732422
2191,8,-0.0787354
2191,9,-0.0440216
2192,0,-0.00370026
2192,1,0.00534058
2192,2,-0.0146484
2192,3,-0.00415802
2192,4,-0.0150299
2192,5,-0.0088501
2192,6,-0.032692
2192,7,-0.0442886
2192,8,-0.0744629
2192,9,-0.111122
2193,0,-0.170441
2193,1,-0.144234
2193,2,-0.167389
2193,3,-0.131226
2193,4,-0.0925064
2193,5,-0.0595093
2193,6,-0.03685
2193,7,0.00282288
2193,8,0.0241089
2193,9,0.0340652
2194,0,-0.029335
2194,1,0.00488281
2194,2,-0.0209427
2194,3,-0.0271606
2194,4,-0.0230408
2194,5,-0.0590515
2194,6,-0.105934
2194,7,-0.11879
2194,8,-0.136528
2194,9,-0.127182
2195,0,-0.0639343
2195,1,-0.0646591
2195,2,-0.0353622
2195,3,-0.00362396
2195,4,0.0284958
2195,5,0.0356293
2195,6,0.0328064
2195,7,0.034523
2195,8,0.000305176
2195,9,0.0273132
2196,0,0.0333405
2196,1,-0.00244141
2196,2,-0.0648117
2196,3,-0.0931931
2196,4,-0.109062
2196,5,-0.113335
2196,6,-0.0666809
2196,7,-0.0522232
2196,8,-0.0120163
2196,9,-0.0094986
2197,0,0.0538254
2197,1,0.050354
2197,2,0.0652695
2197,3,0.0697708
2197,4,0.0502014
2197,5,0.0602722
2197,6,0.0435638
2197,7,0.057869
2197,8,0.014801
2197,9,0.0109863
2198,0,-0.0567627
2198,1,-0.0630569
2198,2,-0.074501
2198,3,-0.027771
2198,4,-0.0378799
2198,5,0.0440216
2198,6,0.041275
2198,7,0.110855
2198,8,0.11097
2198,9,0.116386
2199,0,0.0959015
2199,1,0.110168
2199,2,0.0858688
2199,3,0.0635147
2199,4,0.0953293
2199,5,0.0296783
2199,6,-0.0127792
2199,7,-0.0386047
2199,8,-0.0475693
2199,9,-0.0232697
2200,0,0.000724792
2200,1,0.0486374
2200,2,0.0571823
2200,3,0.0860977
2200,4,0.165367
2200,5,0.0897217
2200,6,0.112267
2200,7,0.0958633
2200,8,0.100021
2200,9,0.122871
2201,0,0.0920105
2201,1,0.0777435
2201,2,0.0160599
2201,3,-0.0260162
2201,4,-0.0163269
2201,5,-0.0821686
2201,6,-0.0315094
2201,7,0.00766754
2201,8,0.0301361
2201,9,0.0630188
2202,0,0.0846863
2202,1,0.0991058
2202,2,0.0860596
2202,3,0.10994
2202,4,0.131454
2202,5,0.0837708
2202,6,0.0733185
2202,7,0.083313
2202,8,0.0297928
2202,9,-0.0107956
2203,0,-0.0721359
2203,1,-0.0675201
2203,2,-0.0806427
2203,3,-0.0135422
2203,4,-0.0167084
2203,5,0.0164032
2203,6,0.0221252
2203,7,0.0470734
2203,8,0.0815582
2203,9,0.0477219
2204,0,0.0686646
2204,1,0.0304794
2204,2,0.0331116
2204,3,0.0442505
2204,4,0.019722
2204,5,-0.0396347
2204,6,-0.088501
2204,7,-0.137444
2204,8,-0.130234
2204,9,-0.123863
2205,0,-0.083847
2205,1,-0.0917053
2205,2,-0.0162125
2205,3,-0.0237274
2205,4,-0.000839233
2205,5,0.0280762
2205,6,0.00419617
2205,7,0.0141907
2205,8,-0.0168991
2205,9,-0.00331879
2206,0,-0.0179291
2206,1,-0.0548553
2206,2,-0.127983
2206,3,-0.128593
2206,4,-0.174179
2206,5,-0.127335
2206,6,-0.1754
2206,7,-0.110435
2206,8,-0.091095
2206,9,-0.0687408
2207,0,-0.0506592
2207,1,-0.0159836
2207,2,-0.0056076
2207,3,-0.0323486
2207,4,-0.00465393
2207,5,-0.00991821
2207,6,-0.0249481
2207,7,-0.039711
2207,8,-0.0833893
2207,9,-0.125237
2208,0,-0.188484
2208,1,-0.179634
2208,2,-0.183525
2208,3,-0.137138
2208,4,-0.126495
2208,5,-0.0975418
2208,6,-0.0569153
2208,7,-0.028038
2208,8,-0.0321579
2208,9,0.0106049
2209,0,-0.0102234
2209,1,-0.0298309
2209,2,-0.00778198
2209,3,0.0168991
2209,4,-0.0302887
2209,5,-0.048027
2209,6,-0.101929
2209,7,-0.144615
2209,8,-0.160027
2209,9,-0.116539
2210,0,-0.0860977
2210,1,-0.0675964
2210,2,-0.0634003
2210,3,-0.0117493
2210,4,0.00389099
2210,5,0.0281525
2210,6,0.0481033
2210,7,0.0234985
2210,8,0.0349808
2210,9,0.0170898
2211,0,0.0107193
2211,1,-0.0100708
2211,2,-0.0660324
2211,3,-0.056572
2211,4,-0.0836945
2211,5,-0.10582
2211,6,-0.098877
2211,7,-0.0482178
2211,8,-0.00953674
2211,9,0.0247955
2212,0,0.0428772
2212,1,0.108795
2212,2,0.0803757
2212,3,0.0788116
2212,4,0.0891876
2212,5,0.0592804
2212,6,0.0786209
2212,7,0.0759125
2212,8,0.0156403
2212,9,-0.00137329
2213,0,-0.108109
2213,1,-0.0686264
2213,2,-0.0614166
2213,3,-0.00900269
2213,4,-0.00743866
2213,5,0.0391388
2213,6,0.0503159
2213,7,0.0881195
2213,8,0.147324
2213,9,0.13485
2214,0,0.115128
2214,1,0.0865555
2214,2,0.105782
2214,3,0.0974274
2214,4,0.107613
2214,5,0.0395584
2214,6,-0.0127792
2214,7,0.0561142
2214,8,-0.0423813
2214,9,-0.00617981
2215,0,0.0326157
2215,1,0.0615692
2215,2,0.0590897
2215,3,0.114861
2215,4,0.105896
2215,5,0.133896
2215,6,0.122452
2215,7,0.154152
2215,8,0.121918
2215,9,0.12207
2216,0,0.102997
2216,1,0.0613403
2216,2,0.024147
2216,3,-0.0248337
2216,4,-0.0419235
2216,5,0.00648499
2216,6,-0.0149536
2216,7,0.0133514
2216,8,0.0569534
2216,9,0.080452
2217,0,0.0639725
2217,1,0.0845337
2217,2,0.111275
2217,3,0.0852203
2217,4,0.0911331
2217,5,0.0863647
2217,6,0.0638199
2217,7,0.0650787
2217,8,0.0259399
2217,9,0.00328064
2218,0,-0.0617981
2218,1,-0.121956
2218,2,-0.0215149
2218,3,-0.0474167
2218,4,-0.0126648
2218,5,0.00991821
2218,6,0.0323868
2218,7,0.063324
2218,8,0.058403
2218,9,0.070076
2219,0,0.0482559
2219,1,0.0604248
2219,2,0.0135803
2219,3,0.0284195
2219,4,0.00862122
2219,5,-0.04776
2219,6,-0.0977707
2219,7,-0.102539
2219,8,-0.149231
2219,9,-0.0471115
2220,0,-0.0873184
2220,1,-0.0458527
2220,2,-0.0409317
2220,3,0.00228882
2220,4,0.0242615
2220,5,0.0209045
2220,6,-0.0169754
2220,7,0.00648499
2220,8,-0.0292969
2220,9,-0.0162888
2221,0,-0.0401306
2221,1,-0.0450897
2221,2,-0.131798
2221,3,-0.134544
2221,4,-0.145836
2221,5,-0.14904
2221,6,-0.155754
2221,7,-0.0951767
2221,8,-0.0627136
2221,9,-0.084343
2222,0,-0.0339508
2222,1,0.000305176
2222,2,-0.0120163
2222,3,-0.028801
2222,4,-0.0194168
2222,5,-0.0309753
2222,6,-0.0291443
2222,7,-0.0258255
2222,8,-0.0797653
2222,9,-0.118065
2223,0,-0.169983
2223,1,-0.144615
2223,2,-0.172958
2223,3,-0.144081
2223,4,-0.113258
2223,5,-0.0822449
2223,6,-0.0387573
2223,7,-0.0174713
2223,8,0.0388336
2223,9,0.00953674
2224,0,-0.00938416
2224,1,-0.0566483
2224,2,-0.0288773
2224,3,-0.0222778
2224,4,-0.0228119
2224,5,-0.0637817
2224,6,-0.116081
2224,7,-0.150986
2224,8,-0.147514
2224,9,-0.110931
2225,0,-0.097847
2225,1,-0.0851059
2225,2,-0.0980759
2225,3,-0.000534058
2225,4,0.0239182
2225,5,0.00862122
2225,6,0.0482178
2225,7,0.0376511
2225,8,0.0177383
2225,9,0.0117111
2226,0,0.0149536
2226,1,-0.0495148
2226,2,-0.0437927
2226,3,-0.0738144
2226,4,-0.0995255
2226,5,-0.0954819
2226,6,-0.0904083
2226,7,-0.0525665
2226,8,-0.0131989
2226,9,0.0443268
2227,0,0.0400162
2227,1,0.0183105
2227,2,0.0879288
2227,3,0.0702286
2227,4,0.0946426
2227,5,0.095253
2227,6,0.0544739
2227,7,0.0640869
2227,8,0.0435638
2227,9,-0.000495911
2228,0,-0.0469971
2228,1,-0.0449371
2228,2,-0.0665283
2228,3,-0.0129318
2228,4,-0.00549316
2228,5,0.0774765
2228,6,0.0216293
2228,7,0.0731277
2228,8,0.134354
2228,9,0.109024
2229,0,0.0764465
2229,1,0.0736237
2229,2,0.0815964
2229,3,0.109558
2229,4,0.100021
2229,5,0.0370026
2229,6,0.0456238
2229,7,-0.00255585
2229,8,-0.0069809
2229,9,-0.050354
2230,0,-0.00347137
2230,1,0.0298691
2230,2,0.07267
2230,3,0.0870895
2230,4,0.136986
2230,5,0.0977707
2230,6,0.151711
2230,7,0.0995255
2230,8,0.127602
2230,9,0.0826263
2231,0,0.117722
2231,1,0.0600052
2231,2,0.0519943
2231,3,-0.00110626
2231,4,-0.0335693
2231,5,-0.00720978
2231,6,-0.0132751
2231,7,0.0247192
2231,8,0.032959
2231,9,0.0623322
2232,0,0.104027
2232,1,0.102501
2232,2,0.113144
2232,3,0.101089
2232,4,0.0754929
2232,5,0.0959396
2232,6,0.0897598
2232,7,0.0703049
2232,8,0.0463867
2232,9,-0.0044632
2233,0,-0.0476074
2233,1,-0.0714111
2233,2,-0.0622177
2233,3,-0.0424194
2233,4,-0.00286102
2233,5,0.00984192
2233,6,0.0387192
2233,7,0.0399399
2233,8,0.0934219
2233,9,0.0722504
2234,0,0.0429535
2234,1,0.0449753
2234,2,0.0674438
2234,3,0.0279999
2234,4,0.0381851
2234,5,0.000991821
2234,6,-0.0802231
2234,7,-0.097847
2234,8,-0.114136
2234,9,-0.104103
2235,0,-0.0933075
2235,1,-0.056572
2235,2,-0.0673676
2235,3,-0.0205994
2235,4,0.00694275
2235,5,0.0448227
2235,6,0.0154114
2235,7,0.0156021
2235,8,0.0126266
2235,9,0.00602722
2236,0,0.00167847
2236,1,-0.0360107
2236,2,-0.0663757
2236,3,-0.111313
2236,4,-0.153313
2236,5,-0.142326
2236,6,-0.138397
2236,7,-0.111084
2236,8,-0.0950241
2236,9,-0.0577164
2237,0,-0.0316238
2237,1,0.00270844
2237,2,3.8147e-05
2237,3,-0.0189209
2237,4,-0.0115204
2237,5,-0.0388336
2237,6,-0.0249481
2237,7,-0.0243378
2237,8,-0.0688553
2237,9,-0.125427
2238,0,-0.170517
2238,1,-0.163269
2238,2,-0.174675
2238,3,-0.129471
2238,4,-0.115547
2238,5,-0.0562668
2238,6,-0.0642395
2238,7,-0.0281143
2238,8,-0.00869751
2238,9,0.00476837
2239,0,-0.0389862
2239,1,-0.0328445
2239,2,-0.0222778
2239,3,-0.0226212
2239,4,-0.0365829
2239,5,-0.0673294
2239,6,-0.151215
2239,7,-0.151978
2239,8,-0.158348
2239,9,-0.150452
2240,0,-0.116806
2240,1,-0.0873184
2240,2,-0.0503159
2240,3,-0.0421143
2240,4,0.00461578
2240,5,0.0183868
2240,6,0.0288773
2240,7,0.0114822
2240,8,0.0202942
2240,9,0.00450134
2241,0,-0.0203705
2241,1,-0.010643
2241,2,-0.0868988
2241,3,-0.110703
2241,4,-0.102768
2241,5,-0.107269
2241,6,-0.10067
2241,7,-0.0226974
2241,8,-0.0185394
2241,9,0.00255585
2242,0,0.0281525
2242,1,0.0286484
2242,2,0.0786209
2242,3,0.0506973
2242,4,0.0418091
2242,5,0.0293732
2242,6,0.0400162
2242,7,0.0587845
2242,8,0.0224304
2242,9,-0.0344467
2243,0,-0.05867
2243,1,-0.0508881
2243,2,-0.0504684
2243,3,0.00442505
2243,4,0.0317001
2243,5,0.0447083
2243,6,0.0712585
2243,7,0.0809097
2243,8,0.111465
2243,9,0.107155
2244,0,0.107765
2244,1,0.0965118
2244,2,0.10128
2244,3,0.0901031
2244,4,0.0789642
2244,5,0.0285721
2244,6,0.00526428
2244,7,-0.0146103
2244,8,-0.0603104
2244,9,-0.0217056
2245,0,0.0235367
2245,1,0.0229645
2245,2,0.0474167
2245,3,0.124435
2245,4,0.0896072
2245,5,0.128174
2245,6,0.114594
2245,7,0.119095
2245,8,0.101967
2245,9,0.123863
2246,0,0.118484
2246,1,0.059433
2246,2,0.0142288
2246,3,0.0050354
2246,4,-0.0339508
2246,5,-0.022583
2246,6,-0.0102997
2246,7,0.0144958
2246,8,0.0542068
2246,9,0.0246048
2247,0,0.0936127
2247,1,0.134163
2247,2,0.111618
2247,3,0.0697327
2247,4,0.0852966
2247,5,0.106812
2247,6,0.0905609
2247,7,0.0795364
2247,8,0.0355148
2247,9,0.00190735
2248,0,-0.0365448
2248,1,-0.0796509
2248,2,-0.0641251
2248,3,-0.0239944
2248,4,0.00431061
2248,5,-0.00148773
2248,6,0.0262833
2248,7,0.0643539
2248,8,0.0753021
2248,9,0.0848007
2249,0,0.0572586
2249,1,0.0385284
2249,2,0.0498962
2249,3,0.0487137
2249,4,0.024147
2249,5,-0.0167084
2249,6,-0.0614929
2249,7,-0.0899887
2249,8,-0.109482
2249,9,-0.125694
2250,0,-0.0823975
2250,1,-0.0640869
2250,2,-0.0455093
2250,3,-0.0179291
2250,4,0.0440216
2250,5,0.00427246
2250,6,0.0355911
2250,7,0.0139618
2250,8,0.0150299
2250,9,0.0196075
2251,0,-0.02388
2251,1,-0.0221252
2251,2,-0.0636292
2251,3,-0.186806
2251,4,-0.176353
2251,5,-0.103531
2251,6,-0.144958
2251,7,-0.105782
2251,8,-0.0991821
2251,9,-0.0418854
2252,0,-0.0265503
2252,1,-0.0534439
2252,2,-0.0158691
2252,3,0.0125122
2252,4,0.00598907
2252,5,-0.0106812
2252,6,-0.0450134
2252,7,-0.000114441
2252,8,-0.0552368
2252,9,-0.125465
2253,0,-0.101891
2253,1,-0.157089
2253,2,-0.161514
2253,3,-0.145416
2253,4,-0.140266
2253,5,-0.0206375
2253,6,-0.075798
2253,7,-0.0531387
2253,8,0.0147629
2253,9,-0.00865936
2254,0,-0.0125885
2254,1,-0.0345993
2254,2,-0.0261307
2254,3,-0.0156403
2254,4,-0.0437927
2254,5,-0.0635529
2254,6,-0.0762939
2254,7,-0.151291
2254,8,-0.151215
2254,9,-0.133743
2255,0,-0.109291
2255,1,-0.0476456
2255,2,-0.0680542
2255,3,-0.000152588
2255,4,0.0366211
2255,5,0.0356293
2255,6,0.0392914
2255,7,0.0418472
2255,8,0.0324249
2255,9,0.00324249
2256,0,0.0286102
2256,1,0.0109482
2256,2,-0.0274658
2256,3,-0.0629044
2256,4,-0.0862122
2256,5,-0.0958633
2256,6,-0.0792313
2256,7,-0.0422668
2256,8,-0.0231934
2256,9,0.00961304
2257,0,0.0482941
2257,1,0.0659561
2257,2,0.0494385
2257,3,0.031395
2257,4,0.0822067
2257,5,0.0786972
2257,6,0.0832367
2257,7,0.0579071
2257,8,0.0198364
2257,9,-0.0120544
2258,0,-0.0347137
2258,1,-0.070076
2258,2,-0.0775528
2258,3,-0.0308609
2258,4,-0.0314713
2258,5,0.031929
2258,6,0.077095
2258,7,0.0749207
2258,8,0.114098
2258,9,0.101242
2259,0,0.0899506
2259,1,0.0937271
2259,2,0.0922775
2259,3,0.0941849
2259,4,0.0766373
2259,5,0.0691605
2259,6,-0.00679016
2259,7,-0.0410461
2259,8,-0.0273132
2259,9,-0.0687027
2260,0,-0.038681
2260,1,0.00366211
2260,2,0.0383377
2260,3,0.0738907
2260,4,0.0727081
2260,5,0.0625229
2260,6,0.116501
2260,7,0.104675
2260,8,0.0601196
2260,9,0.0787354
2261,0,0.0431061
2261,1,0.0638199
2261,2,0.0218964
2261,3,-0.0320053
2261,4,-0.0645447
2261,5,-0.0585938
2261,6,-0.0604248
2261,7,0.0162125
2261,8,0.0069046
2261,9,0.0305939
2262,0,0.0416565
2262,1,0.0674438
2262,2,0.0391769
2262,3,0.0555038
2262,4,0.0640869
2262,5,0.0389481
2262,6,0.0810623
2262,7,0.0271988
2262,8,0.0383759
2262,9,-0.0312042
2263,0,-0.0822067
2263,1,-0.0913239
2263,2,-0.0891876
2263,3,-0.0617599
2263,4,-0.0424957
2263,5,-0.00659943
2263,6,0.0120926
2263,7,0.0213623
2263,8,0.0637817
2263,9,0.0328064
2264,0,0.0443268
2264,1,0.034256
2264,2,0.0140381
2264,3,0.0213242
2264,4,0.00656128
2264,5,-0.0165176
2264,6,-0.0730515
2264,7,-0.0906754
2264,8,-0.1091
2264,9,-0.0973129
2265,0,-0.11528
2265,1,-0.0870132
2265,2,-0.0245285
2265,3,-0.0102615
2265,4,0.0239944
2265,5,0.0127792
2265,6,0.00324249
2265,7,0.0329208
2265,8,0.0161743
2265,9,0.0473022
2266,0,-0.0179672
2266,1,0.0144577
2266,2,-0.0772095
2266,3,-0.121574
2266,4,-0.179749
2266,5,-0.11116
2266,6,-0.126953
2266,7,-0.0898743
2266,8,-0.0658798
2266,9,-0.039978
2267,0,0.0120544
2267,1,0.0191498
2267,2,-0.00038147
2267,3,0.0188828
2267,4,-0.00270844
2267,5,0.00991821
2267,6,-0.0239182
2267,7,-0.00991821
2267,8,-0.00713348
2267,9,-0.0213242
2268,0,-0.104027
2268,1,-0.153732
2268,2,-0.134315
2268,3,-0.114555
2268,4,-0.0833511
2268,5,-0.0284576
2268,6,7.62939e-05
2268,7,0.0136948
2268,8,0.0429535
2268,9,0.0265121
2269,0,-0.0268555
2269,1,0.0030899
2269,2,0.00785828
2269,3,0.00278473
2269,4,0.0183105
2269,5,-0.0324631
2269,6,-0.0861359
2269,7,-0.125084
2269,8,-0.131607
2269,9,-0.0836182
2270,0,-0.0910187
2270,1,-0.0457764
2270,2,-0.029068
2270,3,-0.00499725
2270,4,0.0419235
2270,5,0.0409698
2270,6,0.0761795
2270,7,0.0597
2270,8,0.0562668
2270,9,0.0594711
2271,0,0.0564575
2271,1,0.0275421
2271,2,-0.0144958
2271,3,-0.056839
2271,4,-0.0907898
2271,5,-0.0952911
2271,6,-0.0681686
2271,7,-0.0401688
2271,8,0.0215149
2271,9,0.0189209
2272,0,0.0327301
2272,1,0.0739288
2272,2,0.106621
2272,3,0.0786591
2272,4,0.108643
2272,5,0.110359
2272,6,0.0737762
2272,7,0.0799179
2272,8,0.0907135
2272,9,0.0105667
2273,0,-0.0413132
2273,1,-0.0432587
2273,2,-0.0636673
2273,3,-0.0384521
2273,4,0.019455
2273,5,0.0498581
2273,6,0.039444
2273,7,0.0484467
2273,8,0.0795364
2273,9,0.114822
2274,0,0.0940323
2274,1,0.102425
2274,2,0.0675964
2274,3,0.0806046
2274,4,0.071106
2274,5,0.0299072
2274,6,-0.0146866
2274,7,-0.00785828
2274,8,-0.0391769
2274,9,-0.051651
2275,0,-0.0901413
2275,1,0.00366211
2275,2,-0.0108337
2275,3,0.0416565
2275,4,0.0976181
2275,5,0.096283
2275,6,0.0595856
2275,7,0.0574493
2275,8,0.0699997
2275,9,0.0594711
2276,0,0.00930786
2276,1,0.00366211
2276,2,-0.0143051
2276,3,-0.0644684
2276,4,-0.0916672
2276,5,-0.0930023
2276,6,-0.0540543
2276,7,-0.0649261
2276,8,-0.00179291
2276,9,-0.00648499
2277,0,0.0330734
2277,1,0.0304413
2277,2,0.0224304
2277,3,0.0281525
2277,4,0.0358582
2277,5,0.0259399
2277,6,0.0394058
2277,7,0.0056076
2277,8,-0.00183105
2277,9,-0.0732422
2278,0,-0.0866699
2278,1,-0.132446
2278,2,-0.111961
2278,3,-0.118713
2278,4,-0.0660706
2278,5,-0.0532913
2278,6,-0.0212097
2278,7,0.0110626
2278,8,0.0444031
2278,9,0.0315094
2279,0,0.0154114
2279,1,0.00812531
2279,2,0.022316
2279,3,0.00537872
2279,4,-0.0244904
2279,5,-0.0282288
2279,6,-0.08358
2279,7,-0.108528
2279,8,-0.14492
2279,9,-0.127945
2280,0,-0.107536
2280,1,-0.07267
2280,2,-0.0695801
2280,3,0.00175476
2280,4,0.0305557
2280,5,0.0269318
2280,6,0.00591278
2280,7,0.00705719
2280,8,0.00514984
2280,9,0.010643
2281,0,-0.0442886
2281,1,-0.00167847
2281,2,-0.0705719
2281,3,-0.0949097
2281,4,-0.117722
2281,5,-0.135117
2281,6,-0.11425
2281,7,-0.10479
2281,8,-0.069046
2281,9,-0.0132751
2282,0,-0.00511169
2282,1,0.0102615
2282,2,0.00106812
2282,3,0.0298309
2282,4,0.0400543
2282,5,0.000190735
2282,6,-0.0182724
2282,7,0.00106812
2282,8,0.00331879
2282,9,-0.0758743
2283,0,-0.106926
2283,1,-0.128746
2283,2,-0.139084
2283,3,-0.158577
2283,4,-0.0790405
2283,5,-0.0492096
2283,6,-0.0283432
2283,7,0.0198746
2283,8,0.060463
2283,9,0.0687027
2284,0,0.0350571
2284,1,0.0386429
2284,2,0.0283432
2284,3,0.0176239
2284,4,0.0325775
2284,5,-0.0204468
2284,6,-0.0616074
2284,7,-0.113258
2284,8,-0.0924683
2284,9,-0.0695038
2285,0,-0.0700378
2285,1,-0.0305557
2285,2,-0.0283813
2285,3,0.0210571
2285,4,0.0352478
2285,5,0.0559616
2285,6,0.0840759
2285,7,0.0906372
2285,8,0.0630188
2285,9,0.0601196
2286,0,0.0696564
2286,1,0.0434113
2286,2,-0.0220108
2286,3,-0.0229263
2286,4,-0.078125
2286,5,-0.0775146
2286,6,-0.0515366
2286,7,-0.0202179
2286,8,0.014534
2286,9,0.0225067
2287,0,0.0736237
2287,1,0.0946045
2287,2,0.0896835
2287,3,0.125122
2287,4,0.113983
2287,5,0.0852203
2287,6,0.0638199
2287,7,0.0582123
2287,8,0.0810242
2287,9,-0.0273895
2288,0,-0.000839233
2288,1,-0.0288391
2288,2,-0.0731659
2288,3,-0.0359726
2288,4,0.00659943
2288,5,-0.00854492
2288,6,0.106773
2288,7,0.0940704
2288,8,0.0575256
2288,9,0.103683
2289,0,0.0885391
2289,1,0.0572968
2289,2,0.109863
2289,3,0.0932693
2289,4,0.0674438
2289,5,0.0458145
2289,6,-0.015564
2289,7,-0.039444
2289,8,-0.0254822
2289,9,0.00289917
2290,0,-0.0181961
2290,1,-0.0327301
2290,2,-0.0050354
2290,3,0.0413513
2290,4,0.014801
2290,5,0.0920105
2290,6,0.100136
2290,7,0.0802231
2290,8,0.0728226
2290,9,0.0279236
2291,0,0.0431824
2291,1,0.0517273
2291,2,0.00263214
2291,3,-0.0640869
2291,4,-0.0999069
2291,5,-0.0912476
2291,6,-0.13195
