Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,-0.0611877
1,1,-0.0637054
1,2,-0.0774002
1,3,-0.062294
1,4,-0.0131989
1,5,0.0231171
1,6,0.0293732
1,7,0.0726318
1,8,0.0838852
1,9,0.0797272
2,0,0.0475311
2,1,0.042572
2,2,0.0618362
2,3,0.0505829
2,4,0.0399399
2,5,-0.0275803
2,6,-0.0389862
2,7,-0.0896072
2,8,-0.0984573
2,9,-0.0820541
3,0,-0.0460815
3,1,-0.0359344
3,2,-0.0408554
3,3,0.00865936
3,4,0.063324
3,5,0.0497437
3,6,0.0395584
3,7,0.0338364
3,8,0.0263214
3,9,0.00461578
4,0,0.000686646
4,1,-0.0179291
4,2,-0.0866699
4,3,-0.0756836
4,4,-0.116501
4,5,-0.120583
4,6,-0.0959015
4,7,-0.0836182
4,8,-0.0824738
4,9,-0.00999451
5,0,0.0113297
5,1,0.00148773
5,2,0.040741
5,3,0.00862122
5,4,-0.0062561
5,5,0.00740051
5,6,-0.0226974
5,7,-0.00167847
5,8,-0.0412369
5,9,-0.0917053
6,0,-0.13195
6,1,-0.141945
6,2,-0.153122
6,3,-0.117989
6,4,-0.0813293
6,5,-0.0734711
6,6,-0.0143051
6,7,0.0189209
6,8,0.00648499
6,9,0.0144958
7,0,-0.0056839
7,1,-0.020752
7,2,-0.00328064
7,3,-0.0165176
7,4,-0.0249481
7,5,-0.0785446
7,6,-0.109253
7,7,-0.136299
7,8,-0.151482
7,9,-0.0874329
8,0,-0.0797272
8,1,-0.0680923
8,2,-0.0135422
8,3,-0.0242233
8,4,0.0153732
8,5,0.00743866
8,6,0.0237656
8,7,0.0436401
8,8,-0.00259399
8,9,0.0296402
9,0,0.0124359
9,1,0.00526428
9,2,-0.0754547
9,3,-0.0839996
9,4,-0.12207
9,5,-0.0965881
9,6,-0.0711823
9,7,-0.0401306
9,8,-0.0201035
9,9,0.00675201
10,0,0.0179291
10,1,0.0534821
10,2,0.0516129
10,3,0.0853348
10,4,0.0456238
10,5,0.00461578
10,6,0.051384
10,7,0.080452
10,8,0.00465393
10,9,-0.0366592
11,0,-0.0839996
11,1,-0.0828552
11,2,-0.0668716
11,3,-0.0137329
11,4,-0.00255585
11,5,0.00732422
11,6,0.0502777
11,7,0.0819778
11,8,0.108566
11,9,0.0994492
12,0,0.0754547
12,1,0.0729752
12,2,0.0615311
12,3,0.106087
12,4,0.0791168
12,5,-0.00106812
12,6,-0.0363922
12,7,-0.0729752
12,8,-0.0224304
12,9,-0.0572968
13,0,-0.0260162
13,1,-0.0258636
13,2,0.068779
13,3,0.079689
13,4,0.0919342
13,5,0.119743
13,6,0.082283
13,7,0.107346
13,8,0.0912094
13,9,0.0690079
14,0,0.0735092
14,1,0.031929
14,2,-0.00484467
14,3,-0.073204
14,4,-0.0457001
14,5,-0.0624847
14,6,-0.0697327
14,7,-0.00267029
14,8,0.0246048
14,9,0.0638962
15,0,0.0410461
15,1,0.0824738
15,2,0.0653458
15,3,0.0817871
15,4,0.0728989
15,5,0.0931168
15,6,0.0445938
15,7,0.0170517
15,8,-0.00289917
15,9,-0.0363541
16,0,-0.0795746
16,1,-0.138359
16,2,-0.0878143
16,3,-0.0510788
16,4,-0.00766754
16,5,0.0110626
16,6,0.0394821
16,7,0.063858
16,8,0.0548935
16,9,0.0671387
17,0,0.0658035
17,1,0.038681
17,2,0.0440979
17,3,0.0351715
17,4,0.0234985
17,5,-0.033989
17,6,-0.0579453
17,7,-0.078125
17,8,-0.117683
17,9,-0.0858688
18,0,-0.0834274
18,1,-0.0154495
18,2,0.00907898
18,3,0.0109482
18,4,0.0604248
18,5,0.0204849
18,6,0.0720978
18,7,0.0354767
18,8,-0.00900269
18,9,-0.0082016
19,0,-0.0114441
19,1,-0.0169754
19,2,-0.0968933
19,3,-0.131302
19,4,-0.142365
19,5,-0.14389
19,6,-0.0863647
19,7,-0.0786209
19,8,-0.0805664
19,9,-0.0202942
20,0,-0.0483322
20,1,-0.0168991
20,2,0.05867
20,3,-0.019722
20,4,0.0258255
20,5,0.00343323
20,6,0.0220108
20,7,-0.000648499
20,8,-0.0309753
20,9,-0.115967
21,0,-0.165291
21,1,-0.150604
21,2,-0.130043
21,3,-0.0908279
21,4,-0.0845337
21,5,-0.0543213
21,6,-0.000686646
21,7,0.0349045
21,8,0.00736237
21,9,0.0105667
22,0,0.0379944
22,1,0.00843048
22,2,0.0240326
22,3,0.0154877
22,4,-0.0213623
