Devices
1000
,,Impulse - Electric Potential,
Frame,Sub Frame,1
,,V
1,0,0.108719
1,1,0.0838089
1,2,0.101128
1,3,0.0827789
1,4,0.0580215
1,5,0.0236511
1,6,-0.013237
1,7,-0.0388336
1,8,-0.0318527
1,9,-0.0116348
2,0,0.0252533
2,1,0.0260544
2,2,0.0779724
2,3,0.0812912
2,4,0.14286
2,5,0.118217
2,6,0.118675
2,7,0.100098
2,8,0.0885773
2,9,0.0821686
3,0,0.0861359
3,1,0.0294113
3,2,-0.0230026
3,3,-0.0427246
3,4,-0.0441742
3,5,-0.0401306
3,6,-0.0012207
3,7,0.0236893
3,8,0.0240326
3,9,0.0490952
4,0,0.0634384
4,1,0.0925827
4,2,0.0988007
4,3,0.0674438
4,4,0.0722504
4,5,0.0958252
4,6,0.0665283
4,7,0.0440598
4,8,0.00572205
4,9,-0.0259399
5,0,-0.0658417
5,1,-0.0920868
5,2,-0.0619888
5,3,-0.027771
5,4,-0.0177765
5,5,0.00648499
5,6,0.0257492
5,7,0.0621796
5,8,0.0775146
5,9,0.0490952
6,0,0.0221634
6,1,0.051651
6,2,0.0359344
6,3,0.033493
6,4,0.00911713
6,5,-0.0462341
6,6,-0.101128
6,7,-0.106621
6,8,-0.110741
6,9,-0.0906372
7,0,-0.0276184
7,1,-0.0444031
7,2,0.0150681
7,3,0.0118637
7,4,0.0462341
7,5,0.0343704
7,6,0.0457382
7,7,0.0119781
7,8,0.0164032
7,9,0.0195312
8,0,0.00595093
8,1,-0.0566864
8,2,-0.0971985
8,3,-0.114517
8,4,-0.12619
8,5,-0.110703
8,6,-0.104218
8,7,-0.0787354
8,8,-0.0369644
8,9,-0.0168228
9,0,0.000343323
9,1,-0.00286102
9,2,-0.0134277
9,3,-0.00595093
9,4,-0.029335
9,5,-0.0155258
9,6,0.0146866
9,7,-0.0396347
9,8,-0.0883102
9,9,-0.121002
10,0,-0.156403
10,1,-0.152435
10,2,-0.125656
10,3,-0.0967407
10,4,-0.07061
10,5,-0.0507736
10,6,0.0105667
10,7,-0.0025177
10,8,0.0141144
10,9,0.0231552
11,0,-0.0286484
11,1,0.00377655
11,2,-0.00392914
11,3,0.0137329
11,4,-0.0263214
11,5,-0.0801086
11,6,-0.120316
11,7,-0.162086
11,8,-0.141258
11,9,-0.0978088
12,0,-0.0585938
12,1,-0.033493
12,2,-0.0131607
12,3,0.00366211
12,4,0.0444794
12,5,0.0349426
12,6,0.0412369
12,7,0.0491333
12,8,0.0311661
12,9,0.0380325
13,0,0.00171661
13,1,-0.0389862
13,2,-0.0653458
13,3,-0.0527954
13,4,-0.0802994
13,5,-0.0864792
13,6,-0.0633621
13,7,-0.0294876
13,8,0.000762939
13,9,0.0301361
14,0,0.0405884
14,1,0.0656509
14,2,0.0924301
14,3,0.0630951
14,4,0.0595093
14,5,0.0678253
14,6,0.0592422
14,7,0.0597382
14,8,-0.00480652
14,9,-0.0222397
15,0,-0.0468445
15,1,-0.102158
15,2,-0.0434875
15,3,-0.014534
15,4,0.0484467
15,5,0.019722
15,6,0.0779724
15,7,0.122833
15,8,0.0997162
15,9,0.134201
16,0,0.101738
16,1,0.0961304
16,2,0.0719452
16,3,0.103111
16,4,0.0679398
16,5,-0.0256729
16,6,0.0120544
16,7,-0.0646973
16,8,-0.00682831
16,9,-0.0398254
17,0,0.026741
17,1,0.0455856
17,2,0.0923538
17,3,0.0616837
17,4,0.123215
17,5,0.0947189
17,6,0.124283
17,7,0.12001
17,8,0.0857925
17,9,0.109329
18,0,0.0714874
18,1,0.0396347
18,2,-0.0236511
18,3,-0.036087
18,4,-0.0553513
18,5,-0.0159836
18,6,-0.0126648
18,7,-0.0196838
18,8,0.0471115
18,9,0.0817871
19,0,0.0720978
19,1,0.133591
19,2,0.100594
19,3,0.0868607
19,4,0.0854492
19,5,0.0721741
19,6,0.0376892
19,7,0.0551224
19,8,0.00087738
19,9,-0.0445175
20,0,-0.0618362
20,1,-0.10807
20,2,-0.049057
20,3,-0.0367355
20,4,-0.0115967
20,5,-0.021553
20,6,0.0473404
20,7,0.066452
20,8,0.0679398
20,9,0.0802612
21,0,0.0517273
21,1,0.0222778
21,2,0.0498962
21,3,0.0363159
21,4,-0.00164032
21,5,-0.0289917
21,6,-0.0963211
21,7,-0.103874
21,8,-0.0959015
21,9,-0.0547028
22,0,-0.0619888
22,1,-0.0399017
22,2,-0.00530243
22,3,0.0148773
22,4,0.0547791
22,5,0.0209808
22,6,0.00713348
22,7,0.0152588
22,8,0.000152588
22,9,-0.00179291
23,0,-0.0203323
23,1,-0.0432587
23,2,-0.075531
23,3,-0.15213
23,4,-0.129623
23,5,-0.138016
23,6,-0.0937653
23,7,-0.0695801
23,8,-0.0387955
23,9,-0.0103378
24,0,0.00087738
24,1,0.00995636
24,2,0.0113297
24,3,0.0146866
24,4,0.00999451
24,5,0.000839233
24,6,0.00175476
24,7,-0.00709534
24,8,-0.0789642
24,9,-0.125237
25,0,-0.134583
25,1,-0.132599
25,2,-0.146255
25,3,-0.106544
25,4,-0.0729752
25,5,-0.0710678
25,6,-0.00915527
25,7,0.0418854
25,8,0.0122833
25,9,0.0179672
26,0,0.0121689
26,1,-0.0191498
26,2,0.00705719
26,3,0.00892639
26,4,-0.0317001
26,5,-0.0740051
26,6,-0.10582
26,7,-0.131454
26,8,-0.12249
26,9,-0.0998306
27,0,-0.0751495
27,1,-0.043602
27,2,-0.00957489
27,3,0.014534
27,4,0.049324
27,5,0.0511932
27,6,0.0445938
27,7,0.0309372
27,8,-0.00232697
27,9,0.0434494
28,0,0.0270844
28,1,-0.0326157
28,2,-0.0619888
28,3,-0.110474
28,4,-0.0938034
28,5,-0.0827408
28,6,-0.0590897
28,7,-0.0201797
28,8,0.00537872
28,9,0.0659943
29,0,0.0618744
29,1,0.0758743
29,2,0.122452
29,3,0.0742722
29,4,0.0619888
29,5,0.0658798
29,6,0.0559998
29,7,0.0630188
29,8,-0.0138474
29,9,-0.0381851
30,0,-0.0643539
30,1,-0.0640869
30,2,-0.0341034
30,3,-0.0203323
30,4,0.0219345
30,5,0.0418091
30,6,0.0735474
30,7,0.108185
30,8,0.105133
30,9,0.0933075
31,0,0.0860977
31,1,0.0960922
31,2,0.0824738
31,3,0.0738907
31,4,0.0527191
31,5,-0.00167847
31,6,-0.0360107
31,7,-0.0426483
31,8,-0.013504
31,9,-0.028801
32,0,-0.0247574
32,1,0.030632
32,2,0.0455093
32,3,0.112839
32,4,0.120811
32,5,0.121269
32,6,0.118294
32,7,0.132561
32,8,0.0809479
32,9,0.0860214
33,0,0.0528717
33,1,0.0421906
33,2,-0.00545502
33,3,-0.037384
33,4,-0.0402069
33,5,-0.0462341
33,6,0.00648499
33,7,0.0116348
33,8,0.041008
33,9,0.0850677
34,0,0.0925446
34,1,0.0795364
34,2,0.1054
34,3,0.087471
34,4,0.0703812
34,5,0.0762939
34,6,0.0820541
34,7,0.0601959
34,8,-0.00907898
34,9,-0.0419998
35,0,-0.0818634
35,1,-0.0990295
35,2,-0.0788879
35,3,-0.0463867
35,4,-0.0270844
35,5,0.0122833
35,6,0.0253677
35,7,0.0756073
35,8,0.0677872
35,9,0.0489044
36,0,0.0383759
36,1,0.0124359
36,2,0.0275421
36,3,0.0229645
36,4,-0.0173187
36,5,-0.0657272
36,6,-0.0997925
36,7,-0.106163
36,8,-0.109177
36,9,-0.0878143
37,0,-0.0635529
37,1,-0.0550842
37,2,-0.00656128
37,3,0.0426102
37,4,0.0334549
37,5,0.0178909
37,6,0.00469208
37,7,-0.0273132
37,8,0.0075531
37,9,0.0399017
38,0,-0.00637054
38,1,-0.0627136
38,2,-0.112419
38,3,-0.13092
38,4,-0.122414
38,5,-0.135345
38,6,-0.0989914
38,7,-0.119362
38,8,-0.0413513
38,9,-0.0112152
39,0,0.0269699
39,1,-0.0241089
39,2,-0.0133514
39,3,0.0290298
39,4,0.0313187
39,5,-0.0128937
39,6,-0.00125885
39,7,-0.0278091
39,8,-0.0636292
39,9,-0.0695801
40,0,-0.124168
40,1,-0.137787
40,2,-0.119362
40,3,-0.106163
40,4,-0.0295639
40,5,-0.0468445
